Unnamed: 0,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
RE2954C_neg,1163.0,5.678173406523718e-09,1.2647698132102838,3.092238600969375e-06,RE2954C,RE2954,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * dTDP [c] --> 1.00 * pyruvate [c] + 1.00 * dTTP [c]
PKM",PKM,Pyrimidine synthesis,2.7.1.40,0.0
RE2954C_pos,1028.0,1.6834161734239145e-05,1.0340177114665492,0.0004059455606393,RE2954C,RE2954,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * dTDP [c] --> 1.00 * pyruvate [c] + 1.00 * dTTP [c]
PKM",PKM,Pyrimidine synthesis,2.7.1.40,0.0
RE2973C_neg,931.0,0.0013316158918292,0.6126710363756748,0.0141959377701535,RE2973C,RE2973,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 5-phosphate(3-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [c]
PIK3C2A; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CG",PIK3C2A; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CG,Phosphatidylinositol phosphate metabolism,2.7.1.137,0.0
RE2974C_pos,931.0,0.0013316158918292,0.6126710363756747,0.0141959377701535,RE2974C,RE2974,"1.00 * ATP [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3-phosphate(3-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-) [c]
PIP4K2A; PIP4K2B; PIP4K2C; PIP5K1A; PIP5K1B; PIP5K1C",PIP4K2A; PIP4K2B; PIP4K2C; PIP5K1A; PIP5K1B; PIP5K1C,Phosphatidylinositol phosphate metabolism,2.7.1.68,0.0
S23T2g_pos,910.0,0.0029567054278194,0.3639442761177684,0.0262528124603262,S23T2g,"beta-galactoside alpha-2,3-sialyltransferase (core 2)","1.00 * Core 2 [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * keratan sulfate II biosynthesis, precursor 1 [g]
ST3GAL1; ST3GAL2; ST3GAL4",ST3GAL1; ST3GAL2; ST3GAL4,Keratan sulfate synthesis,2.4.99.4,4.0
S23T4g_pos,918.0,0.0021953954481034,0.3757436833201935,0.020913861885359,S23T4g,"beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * keratan sulfate II biosynthesis, precursor 1 [g] --> 1.00 * proton [g] + 1.00 * keratan sulfate II boisynthesis, precursor 2 [g] + 1.00 * CMP [g]
ST3GAL1; ST3GAL2; ST3GAL4",ST3GAL1; ST3GAL2; ST3GAL4,Keratan sulfate synthesis,2.4.99.4,4.0
S6TASE22ly_pos,918.0,0.0021953954481034,0.373324661775934,0.020913861885359,S6TASE22ly,"galactose-6-sulfate sulfatase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 1 [l] --> 1.00 * proton [l] + 1.00 * sulfate [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 2 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.1.6.4,4.0
S6TASE23ly_pos,915.0,0.0024568800169635,0.3663957889191963,0.0228064075438302,S6TASE23ly,"N-acetylglucosamine-6-sulfatase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 3 [l] --> 1.00 * proton [l] + 1.00 * sulfate [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 4 [l]
GNS",GNS,Keratan sulfate degradation,3.1.6.14,4.0
S6TASE24ly_pos,917.0,0.0022795787197993,0.369932111765258,0.0215899230925927,S6TASE24ly,"N-acetylglucosamine-6-sulfatase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 6 [l] --> 1.00 * proton [l] + 1.00 * sulfate [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 7 [l]
GNS",GNS,Keratan sulfate degradation,3.1.6.14,4.0
S6TASE25ly_pos,925.0,0.0016814264831059,0.3822631599169197,0.0172769214891472,S6TASE25ly,"galactose-6-sulfate sulfatase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 1 [l] --> 1.00 * proton [l] + 1.00 * sulfate [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 2 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.1.6.4,4.0
S6TASE26ly_pos,918.0,0.0021953954481034,0.3756369378066201,0.020913861885359,S6TASE26ly,"N-acetylglucosamine-6-sulfatase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 3 [l] --> 1.00 * proton [l] + 1.00 * sulfate [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 4 [l]
GNS",GNS,Keratan sulfate degradation,3.1.6.14,4.0
SBTD_D2_pos,926.0,0.0016177962254643,0.8578191120129096,0.016808105458521,SBTD_D2,D-sorbitol dehydrogenase (D-fructose producing),"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * D-glucitol [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * D-Fructose [c]
SORD",SORD,Fructose and mannose metabolism,1.1.1.14,0.0
SIAASE3ly_pos,918.0,0.0021953954481034,0.3733246617759429,0.020913861885359,SIAASE3ly,"sialidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked) [l] --> 1.00 * N-acetylneuraminate [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 1 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.18,4.0
SIAASE4ly_pos,925.0,0.0016814264831059,0.3822631599169199,0.0172769214891472,SIAASE4ly,"sialidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked) [l] --> 1.00 * N-acetylneuraminate [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 1 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.18,4.0
SQLSr_pos,1087.0,6.739898938857546e-07,1.3722685303861364,6.477241112563833e-05,SQLSr,Squalene synthase,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 2.00 * Farnesyl diphosphate [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 2.00 * Diphosphate [r] + 1.00 * squalene [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,4.0
SUCRe_pos,402.0,0.0060214800437391,-0.5839250562429258,0.0458095134875845,SUCRe,"sucrose hydrolyzing enxyme, extracellular","1.00 * Water [e] + 1.00 * Sucrose [e] --> 1.00 * D-glucose [e] + 1.00 * D-Fructose [e]
MGAM; SIS",MGAM; SIS,Galactose metabolism,3.2.1.26,4.0
TALA_neg,1023.0,2.1683488306473607e-05,0.8665931901415609,0.0005097179715208,TALA,transaldolase,"1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c] + 1.00 * D-Erythrose 4-phosphate [c]
TALDO1",TALDO1,Pentose phosphate pathway,2.2.1.2,0.0
TALA_pos,1138.0,2.9567686197863865e-08,1.2912579314234898,9.813159747610342e-06,TALA,transaldolase,"1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c] + 1.00 * D-Erythrose 4-phosphate [c]
TALDO1",TALDO1,Pentose phosphate pathway,2.2.1.2,0.0
TPI_pos,1011.0,3.93174680987057e-05,1.0620279957941092,0.000753488721481,TPI,triose-phosphate isomerase,"1.00 * Dihydroxyacetone phosphate [c] --> 1.00 * Glyceraldehyde 3-phosphate [c]
TPI1",TPI1,Glycolysis/gluconeogenesis,5.3.1.1,0.0
TRDR2_pos,1008.0,4.549999074145388e-05,0.8295663471408627,0.0008643675566726,TRDR2,Thioredoxin (ubiquinone 10) reductase (NADPH),"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * ubiquinone-10 [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * Ubiquinol-10 [c]
TXNRD1",TXNRD1,Miscellaneous,1.8.1.9,4.0
TRDR3_pos,921.0,0.0019596494822748,0.6587237510851375,0.0196717501792107,TRDR3,Thioredoxin (ubiquinone 10) reductase (NADH),"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * ubiquinone-10 [c] --> 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Ubiquinol-10 [c]
TXNRD1",TXNRD1,Miscellaneous,1.8.1.9,4.0
TRPO2_pos,1018.0,2.7844804353689967e-05,0.9217402540420784,0.0006362440435362,TRPO2,"L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)","1.00 * O2 [c] + 1.00 * L-tryptophan [c] --> 1.00 * N-formyl-L-kynurenine [c]
IDO1; IDO2; TDO2",IDO1; IDO2; TDO2,Tryptophan metabolism,1.13.11.11,4.0
UDPG4E_neg,898.0,0.0045561428219477,0.6031348217002395,0.0378327742584864,UDPG4E,UDPglucose 4-epimerase,"1.00 * UDPglucose [c] --> 1.00 * UDP-D-galactose(2-) [c]
GALE",GALE,Galactose metabolism,5.1.3.2,0.0
UGALGTg_pos,940.0,0.000930978779186,0.3837751107833712,0.0107300640599313,UGALGTg,"UDPgalactose:D-glucose 4-beta-D-galactosyltransferase, Golgi apparatus","1.00 * UDP-D-galactose(2-) [g] + 1.00 * D-glucose [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Lactose [g]
B4GALT1; B4GALT2; LALBA",B4GALT1; B4GALT2; LALBA,Galactose metabolism,2.4.1.22,4.0
UMPK2n_neg,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK2n,"UMP kinase (CTP),nuclear","1.00 * CTP [n] + 1.00 * UMP [n] --> 1.00 * CDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK2n_pos,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK2n,"UMP kinase (CTP),nuclear","1.00 * CTP [n] + 1.00 * UMP [n] --> 1.00 * CDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK3n_neg,1012.0,3.7440192031072834e-05,0.8997733137703645,0.0007196225144795,UMPK3n,"UMP kinase (UTP),nuclear","1.00 * UTP [n] + 1.00 * UMP [n] --> 2.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK3n_pos,1012.0,3.7440192031072834e-05,0.8997733137703645,0.0007196225144795,UMPK3n,"UMP kinase (UTP),nuclear","1.00 * UTP [n] + 1.00 * UMP [n] --> 2.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK4n_neg,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK4n,"UMP kinase (GTP),nuclear","1.00 * GTP [n] + 1.00 * UMP [n] --> 1.00 * UDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK4n_pos,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK4n,"UMP kinase (GTP),nuclear","1.00 * GTP [n] + 1.00 * UMP [n] --> 1.00 * UDP [n] + 1.00 * GDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK5n_neg,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK5n,"UMP kinase (dATP),nuclear","1.00 * dATP [n] + 1.00 * UMP [n] --> 1.00 * dADP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK5n_pos,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK5n,"UMP kinase (dATP),nuclear","1.00 * dATP [n] + 1.00 * UMP [n] --> 1.00 * dADP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK6n_neg,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK6n,"UMP kinase (dCTP),nuclear","1.00 * dCTP [n] + 1.00 * UMP [n] --> 1.00 * dCDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK6n_pos,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK6n,"UMP kinase (dCTP),nuclear","1.00 * dCTP [n] + 1.00 * UMP [n] --> 1.00 * dCDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK7n_neg,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK7n,"UMP kinase (dGTP),nuclear","1.00 * dGTP [n] + 1.00 * UMP [n] --> 1.00 * dGDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPK7n_pos,1012.0,3.7440192031072834e-05,0.847989890624372,0.0007196225144795,UMPK7n,"UMP kinase (dGTP),nuclear","1.00 * dGTP [n] + 1.00 * UMP [n] --> 1.00 * dGDP [n] + 1.00 * UDP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPKn_neg,1012.0,3.7440192031072834e-05,0.8997733137703646,0.0007196225144795,UMPKn,"UMP kinase, nuclear","1.00 * ATP [n] + 1.00 * UMP [n] --> 1.00 * UDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
UMPKn_pos,1012.0,3.7440192031072834e-05,0.8997733137703646,0.0007196225144795,UMPKn,"UMP kinase, nuclear","1.00 * ATP [n] + 1.00 * UMP [n] --> 1.00 * UDP [n] + 1.00 * ADP [n]
CMPK1",CMPK1,Nucleotide interconversion,2.7.4.14,4.0
r0009_pos,932.0,0.0012803095132332,0.667537653674154,0.0138983765265438,r0009,Pyrophosphate phosphohydrolase EC:3.6.1.1,"1.00 * Water [x] + 1.00 * Diphosphate [x] --> 1.00 * proton [x] + 2.00 * hydrogenphosphate [x]
LHPP; PPA1; PPA2",LHPP; PPA1; PPA2,Purine catabolism,3.6.1.1,0.0
r0021_neg,949.0,0.0006446155323194,0.7173169828890068,0.0079934772366368,r0021,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [c] + 2.00 * Reduced glutathione [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Oxidized glutathione [c]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0021_pos,932.0,0.0012803095132332,0.5719802694829766,0.0138983765265438,r0021,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [c] + 2.00 * Reduced glutathione [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Oxidized glutathione [c]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0022_pos,933.0,0.0012308333613683,0.577269657975792,0.0135412390850877,r0022,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [m] + 2.00 * Reduced glutathione [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Oxidized glutathione [m]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0027_neg,958.0,0.0004420285873928,0.740512246389899,0.0057888914200643,r0027,NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 2.00 * L-cysteine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-cystine [c]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Methionine and cysteine metabolism,1.8.1.9,0.0
r0027_pos,944.0,0.0007916045984509,0.7148795971564346,0.0092708531377723,r0027,NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 2.00 * L-cysteine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-cystine [c]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Methionine and cysteine metabolism,1.8.1.9,0.0
r0028_pos,1155.0,9.709176428946924e-09,1.5588522013798811,4.880728304859089e-06,r0028,ATP pyrophosphohydrolase Purine metabolism EC:3.6.1.5,"1.00 * Water [c] + 1.00 * ADP [c] --> 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * AMP [c]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Purine catabolism,3.6.1.5,0.0
r0051_neg,947.0,0.0007000670763712,0.5662322126150726,0.0083636898429359,r0051,AMP:pyrophosphate phosphoribosyltransferase Purine metabolism EC:2.4.2.7,"1.00 * AMP [e] + 1.00 * Diphosphate [e] --> 1.00 * Adenine [e] + 1.00 * 5-Phospho-alpha-D-ribose 1-diphosphate [e]
APRT; HPRT",APRT; HPRT,Purine catabolism,2.4.2.7,0.0
r0122_pos,1071.0,1.6825294679707451e-06,0.4176405285378408,0.0001235430345302,r0122,GTP:pyruvate O2-phosphotransferase Purine metabolism EC:2.7.1.40,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * GDP [c] --> 1.00 * pyruvate [c] + 1.00 * GTP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
r0130_neg,939.0,0.0009692102165447,0.6920445495800367,0.011131438954517,r0130,gamma-glutamyltranspeptidase Glutathione metabolism EC:3.4.11.4,"1.00 * Water [e] + 1.00 * Reduced glutathione [e] --> 1.00 * L-cysteinylglycine [e] + 1.00 * L-glutamate(1-) [e]
GGT1; GGT5; GGT6; GGT7",GGT1; GGT5; GGT6; GGT7,Glutathione metabolism,3.4.11.4,0.0
r0139_neg,1091.0,5.335682264808672e-07,1.590953271929422,5.534711682622964e-05,r0139,CDP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CMP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0139_pos,1101.0,2.949771929590588e-07,1.6056298566934568,4.101438204228616e-05,r0139,CDP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CMP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0149_neg,1109.0,1.8197590589950972e-07,1.630815456999519,4.1007329139768834e-05,r0149,CTP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CTP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CDP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0149_pos,1101.0,2.949771929590588e-07,1.6058304438858713,4.101438204228616e-05,r0149,CTP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CTP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CDP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0153_pos,1071.0,1.6825294679707451e-06,0.4176405285378408,0.0001235430345302,r0153,CTP:pyruvate O2-phosphotransferase EC:2.7.1.40,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * CDP [c] --> 1.00 * pyruvate [c] + 1.00 * CTP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
r0165_pos,1071.0,1.6825294679707451e-06,0.4732259055546104,0.0001235430345302,r0165,UTP:pyruvate O2-phosphotransferase EC:2.7.1.40,"1.00 * proton [c] + 1.00 * UDP [c] + 1.00 * Phosphoenolpyruvate [c] --> 1.00 * pyruvate [c] + 1.00 * UTP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
r0170_neg,1087.0,6.739898938857546e-07,1.3722685303861364,6.477241112563833e-05,r0170,Farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase Biosynthesis of steroids EC:2.5.1.21,"2.00 * Farnesyl diphosphate [r] --> 1.00 * Diphosphate [r] + 1.00 * presqualene diphosphate(3-) [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,0.0
r0173_neg,1030.0,1.5200078289334964e-05,0.8157151065022056,0.000377690158254,r0173,(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * (S)-lactate [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * pyruvate [x]
LDHA; LDHB; LDHC",LDHA; LDHB; LDHC,Glycolysis/gluconeogenesis,1.1.1.27,0.0
r0173_pos,1024.0,2.0618044325511934e-05,0.8327736851087217,0.0004881844915479,r0173,(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * (S)-lactate [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * pyruvate [x]
LDHA; LDHB; LDHC",LDHA; LDHB; LDHC,Glycolysis/gluconeogenesis,1.1.1.27,0.0
r0181_neg,1091.0,5.335682264808672e-07,1.5909532719294197,5.534711682622964e-05,r0181,ITP diphosphohydrolase Purine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * ITP(3-) [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * IDP(3-) [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Purine catabolism,3.6.1.5,0.0
r0181_pos,1101.0,2.949771929590588e-07,1.6058304438858737,4.101438204228616e-05,r0181,ITP diphosphohydrolase Purine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * ITP(3-) [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * IDP(3-) [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Purine catabolism,3.6.1.5,0.0
r0191_pos,1145.0,1.8773955549090185e-08,1.4007581628140533,8.763414250950312e-06,r0191,UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11,"1.00 * UTP [c] + 1.00 * D-Fructose 6-phosphate [c] --> 1.00 * proton [c] + 1.00 * UDP [c] + 1.00 * D-Fructose 1,6-bisphosphate [c]
PFKL",PFKL,Fructose and mannose metabolism,2.7.1.11,0.0
r0196_neg,902.0,0.0039520247742948,0.4095778053557547,0.0334973824902944,r0196,Succinyl-CoA:glycine C-succinyl-transferase(decarboxylating) EC:2.3.1.37,"1.00 * Glycine [m] + 1.00 * Succinyl-CoA [m] --> 1.00 * Coenzyme A [m] + 1.00 * 2-Amino-3-oxoadipate [m]
ALAS1; ALAS2",ALAS1; ALAS2,Unassigned,2.3.1.37,0.0
r0202_neg,996.0,8.071785552444747e-05,0.5466922476717859,0.0014571579719675,r0202,sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase Glycerophospholipid metabolism EC:1.1.1.8,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * Glycerol 3-phosphate [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * Dihydroxyacetone phosphate [x]
GPD1",GPD1,Glycolysis/gluconeogenesis,1.1.1.8,0.0
r0202_pos,996.0,8.071785552444747e-05,0.5466922476717859,0.0014571579719675,r0202,sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase Glycerophospholipid metabolism EC:1.1.1.8,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * Glycerol 3-phosphate [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * Dihydroxyacetone phosphate [x]
GPD1",GPD1,Glycolysis/gluconeogenesis,1.1.1.8,0.0
r0208_neg,894.0,0.0052427368382046,0.2363161250986173,0.0422978830094661,r0208,GTP:alpha-D-mannose-1-phosphate guanylyltransferase Fructose and mannose metabolism EC:2.7.7.13,"1.00 * proton [c] + 1.00 * GTP [c] + 1.00 * D-Mannose 1-phosphate [c] --> 1.00 * Diphosphate [c] + 1.00 * GDP-alpha-D-mannose(2-) [c]
GMPPA; GMPPB",GMPPA; GMPPB,Fructose and mannose metabolism,2.7.7.13,0.0
r0233_pos,891.0,0.0058175929562137,0.619444021676891,0.0447797054992423,r0233,UDPglucose:alpha-D-galactose-1-phosphate uridylyltransferase Galactose metabolism / Nucleotide sugars metabolism EC:2.7.7.12,"1.00 * UDPglucose [c] + 1.00 * Galactose-1P [c] --> 1.00 * UDP-D-galactose(2-) [c] + 1.00 * D-Glucose 1-phosphate [c]
CBS",CBS,Unassigned,2.7.7.12,0.0
r0239_pos,993.0,9.290187910337798e-05,0.9065741559203498,0.0015215884209036,r0239,N-Formylanthranilate amidohydrolase Tryptophan metabolism EC:3.5.1.9,"1.00 * Water [c] + 1.00 * N-formylanthranilate [c] --> 1.00 * proton [c] + 1.00 * Formate [c] + 1.00 * anthranilate [c]
AFMID",AFMID,Tryptophan metabolism,3.5.1.9,0.0
r0265_pos,891.0,0.0058175929562137,0.619444021676891,0.0447797054992423,r0265,ATP:D-galactose 1-phosphotransferase Galactose metabolism EC:2.7.1.6,"1.00 * ATP [c] + 1.00 * D-Galactose [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * Galactose-1P [c]
No genes",,Unassigned,2.7.1.6,0.0
r0280_pos,1071.0,1.6825294679707451e-06,0.4176405285378408,0.0001235430345302,r0280,dATP:pyruvate O2-phosphotransferase Purine metabolism EC:2.7.1.40,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * dADP [c] --> 1.00 * pyruvate [c] + 1.00 * dATP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
